id	number	hotelID	isReserved
02e5be0c-1452-4054-9e9f-f4786cb0aec3	5	1ffaec88-be26-4c37-80ab-76acaf2a09d5	0
02ea761c-0988-46cf-acb1-2c43e4a25e15	9	f9c01106-7f48-418c-849c-c09dcc9de9f1	0
0303927a-637e-44f6-a119-7fb9f08df929	12	abd8f0f8-78b4-473f-b57d-28c30a096bad	0
033f4cd2-75eb-49f5-850d-910e44b202ac	15	5b0f9de8-f1cc-4876-b390-fd4cf465e22c	0
034199b3-7cf7-4d2b-8b14-bedbe705ead8	19	65e66be7-5769-4c5e-9f68-ca970deca9f9	0
036224ff-a48e-479a-bd50-33abce260b19	15	2f4481aa-2ba4-4385-a568-d841fc2c7550	0
037654ea-0d5a-452a-8573-c703bfbf40e4	5	085fbf18-03b2-4275-8955-8cb0cd71f32a	0
0381fe1b-c224-41b1-aa6a-a6d43f97dd78	17	d62499cf-f09a-47ec-9400-8e0951ee767c	0
03a3d339-2b0e-459f-98f1-95e14c3c9e4d	18	aabd0743-7c0f-4726-ab22-a4d93436bd22	0
03aaa7b6-df43-47ae-a91c-3fff453864e6	6	2ee7f3ac-c017-406c-887d-f8cd6f41f31c	0
03b878dd-08f2-4d97-8826-f116581d33d8	9	ca725fe1-9177-465e-8cdb-4e0c67045130	0
03d6f3b1-09b2-4f33-932c-65e7a3afc021	15	d41eed41-efc5-4102-b44e-3bc8e40e86e1	0
03d7586d-004b-4606-815c-76304ffbbac1	12	e4fadd7c-3dbb-40ca-8f2f-5fdbeb462bd3	0
03e6b811-9a24-4132-8092-dbbd8f5fe95a	12	9b9fe57d-394c-464e-bb6b-ef311ab783e7	0
03fbe0e7-6485-40df-94f4-0b4bd23f1116	3	915874b7-7a5b-4e2d-b81b-13e437d4ccf5	0
04098219-5e97-4084-b73a-650f4344a56c	3	da7380dd-d650-467d-908c-b9d3c3f2069a	0
0414baf5-5948-46b8-8fc5-b46b845a06cb	7	936d4f40-96bc-4ca3-8ad3-76c7b99386cb	0
0427cd07-6030-456e-a1db-0a783c642f00	5	9e0ccdc2-d0a6-445a-b748-5b31fbc13c24	0
04370cb4-934d-459e-a632-140506c1f8c4	5	0bc44b6d-f88e-42c1-b01d-9ca26a3a2057	0
044f0cce-6c65-4fff-a8c4-bf517d54ae2f	6	8918cf13-cb67-4d66-a58c-c531e9941013	0
0482ed91-a566-4eaa-9f88-b252ccbf296f	14	6da73a11-4234-4f17-b783-e2655160be10	0
048d0b48-7835-4a19-8535-55a1f160ca81	8	f7e0ab9c-aee6-45a2-bcce-18a5d06b8251	0
0491ef36-cba7-42d4-8839-b71af5f43294	18	7b10565a-9b7a-473f-9951-961ae0cd6704	0
049aa040-2397-4596-86ca-1589ba02dbaf	17	e97b7476-d088-4e35-b605-35af728a39a3	0
04aa6e4f-0ecc-4393-ae0c-2b8857ae0ec9	20	fcf70eba-900c-4f53-984a-d773889f4469	0
04b8bf31-b881-481a-a66d-e707c263c24a	14	e77e3d32-27ca-4464-86c0-83db44f76286	0
04d73762-0195-4cf3-a5d2-b16ac21af061	17	eea5749d-e97e-4f37-bad6-e10b36faf438	0
04d88252-fb51-45f5-8cf4-0627f845488a	11	cd595aa5-9e82-4789-a603-81caa38af6de	0
04f274bf-cd5a-467e-b1df-ebb323d0a3f1	8	d277befb-ecaf-4121-ac3c-d2886932cb26	0
051c4c7d-27ce-424b-ba4f-cf6402c7e500	6	eea5749d-e97e-4f37-bad6-e10b36faf438	0
053b50b3-0824-475e-bcbb-2ac027dcd05f	6	5c29a1dc-d5da-44e5-b316-bbe5291aac04	0
054dcee5-a8a2-4c89-a3ee-279ea81febca	10	2d988519-9a31-4deb-902a-9b7ca2a4d7d0	0
0557fb9a-9d5a-4662-9da5-80f26b1418b1	15	f0234c69-6dad-410a-8ed2-d0e60853500d	0
05633eee-360a-49f9-8675-379fda4ee635	7	5a8e5b51-1978-4613-8d94-a07c42f6ba41	0
0593ac9d-12c1-41ce-9c8d-f7adc1ff65f6	13	01bd3760-da38-430e-8866-e3ee13c5c5aa	0
05af35f5-b17c-4705-8693-8bd5ff0ad943	6	82d5c435-42b3-4064-b54b-cb07860458db	0
05afbf61-9085-44dc-9e2c-52b111901254	6	49a7504e-451e-4d09-bda5-24ce044a6e68	0
05bde63f-c21b-4b8f-90d7-502b52cd1b92	2	2ef645af-91f5-45ab-8e23-ae2588a99cf3	0
05fec8e7-ad44-4417-afe5-a56b24a0ae27	17	e3b653f3-5673-41f7-9173-3ff5aa084c76	0
06319ada-d77c-4a91-a513-77e7aa75d190	19	b60ec395-58b0-447f-a221-795000334298	0
06329e92-2b71-4867-b999-70aed1ef23db	13	9cdf1dbe-ae9f-4c05-ad4f-4e9687694e2f	0
06555394-d661-45f2-a23d-7ffc0e68e172	1	085fbf18-03b2-4275-8955-8cb0cd71f32a	0
0676b02e-ad72-4d42-a1fb-1960b7fcc43f	2	a166685a-83e8-4721-834e-97b7027446d9	0
068848b7-15f7-4318-94ae-6d1fdfa0bb2e	4	b60ec395-58b0-447f-a221-795000334298	0
06ab7e53-a352-4f5a-bbe3-11f110aa3285	15	49a7504e-451e-4d09-bda5-24ce044a6e68	0
06fd6c1f-aa0a-4a88-aba1-462a6ac36ba5	5	2d988519-9a31-4deb-902a-9b7ca2a4d7d0	0
06ff17e8-4a10-4331-b33e-4cb145eca91a	9	1885677b-bd21-4921-ac85-889e8b53adb7	0
07012f4f-9717-4830-b4ff-e735472d57a6	1	8918cf13-cb67-4d66-a58c-c531e9941013	0
0709e23d-179a-4d2d-9c98-9936d55a8441	1	1cb447bb-7d8e-4ad6-b596-bd75a87f9e24	0
07297292-bdb3-430e-a45e-69c5a5d0ad6c	19	a8b3bfd6-1b12-4c72-95c5-db94f94a541a	0
07494fe5-028e-43b4-815d-dcc2721ae823	11	d62499cf-f09a-47ec-9400-8e0951ee767c	0
074bbb46-03e3-4d20-a0ed-c8059e2b9f59	11	2e82ec57-15c9-44b2-ab8b-870e61e72fec	0
074d2b7b-df78-4b6f-9e59-70ba79df7c2e	14	60997502-9ab2-4754-a290-c2eb9861e573	0
0766f97c-fe39-474f-a5f9-30939f63d2ef	14	e5dea2c4-73ab-4d26-87b8-140128d6f591	0
07694524-69cb-4896-a79d-541328c05a1d	18	66e3b73b-fa97-41bb-aa02-01fd6d4ba1c5	0
076d372f-a8b3-45c3-84d7-ca97c61be834	12	773d0aa0-3dde-4c0a-8a07-213c8a8d149d	0
0770f704-7b6b-4133-83d4-2b4e0ad61aaf	13	dd85f313-4bf4-4ee5-95ca-59cc66adc962	0
0774aa2d-1e67-4913-8aaf-df6e5b609922	14	6c419e0e-5792-4128-abeb-8aaf0d28353e	0
07856242-8b10-4c4b-83a4-17563e2803d2	7	b67a8c29-6470-4190-bdc2-67a2b58286aa	0
0788a62f-4387-4914-921f-2beca1db4f15	4	00312946-6493-4d6e-a981-8f33efa98913	0
07aaa26f-364c-4715-aeca-aae1441e3963	17	2ee7f3ac-c017-406c-887d-f8cd6f41f31c	0
07ccd67c-aad2-4ae1-822d-7b3aaae2c7cd	4	32ca7157-8387-42de-ae41-c7b3204a7979	0
07db9af8-90de-4e60-8d58-dd6835c771b7	12	ea7a5284-10d4-4391-84b2-2e6652fc43f1	0
07e03280-aba9-48cb-8c8a-9c4aaa52204b	5	b1df87a0-f939-43c7-a921-780a497daef8	0
07fed899-29b8-48c3-8686-23a92363b4fc	16	0923049c-5fa4-42bd-9a85-76d7def2743b	0
08231967-a73d-4299-9d9f-30879b7a736e	18	2fb39236-7319-4789-9473-e9da599a6885	0
08276605-2b50-4926-bb14-760ba7d8952b	14	3a73c026-12cd-4a57-b080-9d609871235b	0
08339a0f-bb5e-46b7-8fdf-770e382b9234	17	a78a4717-6e6d-44c4-b0a4-df1ef38379a9	0
087b7fb5-8e66-4ba1-947d-2ac5668b0097	16	a9b6a368-3c0f-4c9e-9ce6-bb6bce31aabc	0
08806d95-92ec-4c12-9b4f-d65f821679b9	3	9e0ccdc2-d0a6-445a-b748-5b31fbc13c24	0
08829c15-4aa0-4ab0-9f45-b5961dbd8039	18	8bbb9abb-41a8-432f-b680-aeff5f4d8b01	0
089e193b-90b1-4dc2-9849-5df61a381b2b	7	4bada086-e151-44c9-8135-9499631c1f4c	0
08b306f2-7b3d-4bde-b35c-7940e5575740	17	2ef645af-91f5-45ab-8e23-ae2588a99cf3	0
08bc91f3-b82f-4dbd-b15a-ff081d16e953	10	2ef645af-91f5-45ab-8e23-ae2588a99cf3	0
08d1b04a-255b-498c-8c14-a998ada95e27	15	b46860d6-5f8e-4600-9480-c0826784829d	0
08d7bcf3-f19b-4f9c-94ee-8128bf91e3b2	14	9e0ccdc2-d0a6-445a-b748-5b31fbc13c24	0
08df1381-e943-483b-8767-d3ab8b76ac02	20	8918cf13-cb67-4d66-a58c-c531e9941013	0
08ff46c6-a90c-4168-9c23-cab2d5af4ae8	9	fd022496-d26d-47c4-8825-8ceb03e0ff2d	0
092a60df-2a95-4f80-b77c-e25fd2e7398e	20	65e66be7-5769-4c5e-9f68-ca970deca9f9	0
095c6ce7-6907-493b-8adb-8a42e07a22e6	20	5b0f9de8-f1cc-4876-b390-fd4cf465e22c	0
09b73068-a2a4-4696-ae6a-f9a03670f406	7	80c5243d-ecc9-4722-852c-32d329013698	0
09d27a19-5e9d-4dcd-a147-1216d01cfe89	5	e97b7476-d088-4e35-b605-35af728a39a3	0
09d94c6d-938b-40dc-bafd-2cf534150265	14	8ec491f8-f9b4-41a3-ab2c-84074fb2e240	0
09d9ac52-b800-4e77-b872-c50fc543fa0f	20	1991bea3-ee38-49f8-a69e-8219e80063b6	0
09dee32f-89bb-4526-abb3-da3678e6e31d	8	1aadf1ea-80d3-45d9-ae6d-cf881eeca900	0
09feae07-d4f1-4d56-bf76-ff55797063b6	11	4be9b62d-8c95-44d6-9664-dd6e35e33b2b	0
0a06ef2b-85a8-43fd-9755-550ae2d538d0	3	49a7504e-451e-4d09-bda5-24ce044a6e68	0
0a1c085d-ba9e-407d-b48f-64e49ce7cfae	17	da7380dd-d650-467d-908c-b9d3c3f2069a	0
0a77a3e0-ed79-4746-8d3f-ba6c5c5f5ff1	13	9bfea580-d686-43d8-a6af-1e103dfe1cdd	0
0a793cff-cd55-4a9b-ace2-01e09c572dd5	19	eea5749d-e97e-4f37-bad6-e10b36faf438	0
0a82c299-0bd2-478a-9cf8-2ea3c1c9c5e7	12	b1b6b068-e8c2-4214-8a4f-9ecc44c2e31f	0
0aa9bd5b-a302-48ef-9c5d-fdaed096ca2d	8	59a42479-d869-4e30-991e-b02afee71c22	0
0ae9819a-e840-48e9-8935-daae24903f8b	3	59a42479-d869-4e30-991e-b02afee71c22	0
0b10e9b1-5c92-463f-a928-2e991a4b9872	9	085fbf18-03b2-4275-8955-8cb0cd71f32a	0
0b1bbecb-6729-4a3b-bb1f-382da7e69546	14	ca725fe1-9177-465e-8cdb-4e0c67045130	0
0b34e08b-8035-45a2-8923-2e40571e6994	6	1df14b9b-ae1e-47f3-a217-24d7ccf09a67	0
0b351cc4-d9cb-4873-b4c0-73a09b56bfb8	1	9cdf1dbe-ae9f-4c05-ad4f-4e9687694e2f	0
0b4d8cdb-8a7a-4868-ae97-b3f47e082513	2	2fb39236-7319-4789-9473-e9da599a6885	0
0b5bee83-c249-4bc4-8d7f-942a0dae0d0c	5	8ec491f8-f9b4-41a3-ab2c-84074fb2e240	0
0b5c6606-5715-4718-b208-82cebe0b7937	14	fd022496-d26d-47c4-8825-8ceb03e0ff2d	0
0b853007-c0df-4f05-93ed-6ce581277bf2	4	2f4481aa-2ba4-4385-a568-d841fc2c7550	0
0baf6112-3ee1-4c01-9e27-c12b05191c64	16	5b0f9de8-f1cc-4876-b390-fd4cf465e22c	0
0bc5d542-e505-4007-a549-d1d91a62cdf3	15	2443652b-9ad3-4325-9f1d-df63a39359a8	0
0bd51f1b-01ab-4089-aea8-5107c18ccf56	11	2ef645af-91f5-45ab-8e23-ae2588a99cf3	0
0c192b4d-8e93-49ff-9c8e-802c18a4ae36	17	1ffaec88-be26-4c37-80ab-76acaf2a09d5	0
0c1f1a2e-df25-4955-a4e8-dc0d07f0604e	10	5dfc56cc-4cd6-47c4-9bb7-f5c331a63987	0
0c364e96-a8c5-4c6d-bc6a-79153a995a24	19	49a7504e-451e-4d09-bda5-24ce044a6e68	0
0c7347bc-59e3-407f-ac64-a966cc466fae	8	9bfea580-d686-43d8-a6af-1e103dfe1cdd	0
0ca004c0-89bf-4b49-a327-217b5926fa98	15	2ac90088-6928-4890-9f23-3b48a874ecb4	0
0cab9477-3cb4-4de4-8a81-b106179c3d0b	12	da7380dd-d650-467d-908c-b9d3c3f2069a	0
0cd18862-3a22-4da2-a451-9a736c47c707	5	82d5c435-42b3-4064-b54b-cb07860458db	0
0cf148e6-4a90-4243-9f6c-9c17f414954f	3	9fc3b8db-e981-446d-aeba-96e62090c9ac	0
0d0f7767-44d7-4aa2-9572-a03d8740fa6f	14	2f015c9f-0c0e-4bd6-9c81-66dfa0a0ba5f	0
0d15d6c7-335a-4803-b67f-d5e305f1d489	13	9f9a9ecb-7ae7-4485-938c-a02aea651b84	0
0d166bcb-1d8e-4df7-b9a4-872d2260166b	18	6da73a11-4234-4f17-b783-e2655160be10	0
0d171d7d-0355-4560-b4fe-607a91105fb0	1	5c29a1dc-d5da-44e5-b316-bbe5291aac04	0
0d5d34ad-883e-4d79-92ee-cc8a445fd272	12	2e8d4554-415e-4a33-a061-643dd099362e	0
0d60f273-6d6d-4ee9-bc88-9c5c5268bb81	2	5c29a1dc-d5da-44e5-b316-bbe5291aac04	0
0d8c3efb-32e2-4d5c-873b-8c780fb1202a	18	dae5b754-809e-4fb5-8028-7261535633d4	0
0d901f36-794a-4e68-993e-86ab0d2fc555	1	f08b5551-a8b8-487c-9c9b-1acd749870c0	0
0da6e44f-2bf8-429c-ab5b-c4f31f4a0317	12	4bada086-e151-44c9-8135-9499631c1f4c	0
0db71121-aca2-4f75-adad-e5b464298d2b	9	0e18c9fb-9e24-4bf6-a677-33e9b3d7cb48	0
0db7d21f-b884-45f2-a8b5-b6a5b7ee3ea1	12	915874b7-7a5b-4e2d-b81b-13e437d4ccf5	0
0de2fb95-28e0-4bff-bcec-47568e08fc01	10	0923049c-5fa4-42bd-9a85-76d7def2743b	0
0df8bc33-77ed-4368-bce5-aa71bb7dba2e	13	54df9f1d-826a-4191-a166-8e0d03d158dc	0
0dfdbd7a-1996-4ec5-9fee-3271edc62c23	19	dd85f313-4bf4-4ee5-95ca-59cc66adc962	0
0e210222-6eff-4fb1-b7d6-77632f384d5f	17	f499a297-f6a3-4b9b-9863-2df65586cfd7	0
0e3da972-6a44-4081-8136-3356a8921ae1	7	73ae8d72-224b-46da-89a1-0f5239aa569c	0
0e62468d-fa2a-4c91-9d5b-a7f05426cdd5	14	32ca7157-8387-42de-ae41-c7b3204a7979	0
0e6a627c-3e4b-410f-89f1-c74edf70f48b	7	65e66be7-5769-4c5e-9f68-ca970deca9f9	0
0e6dfcfc-20d8-40b7-8454-ecbc716f1ae7	17	c0aff49a-4307-4d58-bd65-0482b99833f1	0
0e917024-257f-4f4e-a906-5695b526bf14	4	0923049c-5fa4-42bd-9a85-76d7def2743b	0
0eb6d232-77f1-4ab8-a838-d10ca5c3d036	5	80c5243d-ecc9-4722-852c-32d329013698	0
0ecfc32a-4332-4721-bb87-6b373ee737b7	19	34b423b2-e952-44b4-8565-6d4b18ed00e0	0
0ee6f70d-1d55-44a0-a6f2-16dfc286cae5	4	ca725fe1-9177-465e-8cdb-4e0c67045130	0
0ef51481-945c-4b01-86d9-a2a2490ac505	14	d62499cf-f09a-47ec-9400-8e0951ee767c	0
0f0f25c3-420f-453b-bb78-3a42d6d6b35e	2	3c9ba3cb-0055-43f7-9c84-d9d36a7fbaf7	0
0f2ca89a-71a8-4bdd-8239-ae27bd16a219	14	8ad3c578-5e13-4801-8239-fc9581b4a6bc	0
0f4bce3a-ffec-4af5-a5aa-6d17d8121ebd	8	e4dbed4a-8a93-4f38-b9bf-47ae3d97bb72	0
0f606963-0e6c-4623-b292-82fcf8295606	14	ab218314-decb-42b6-954d-b8fea299549c	0
0f8e8c09-4a87-4365-8903-68b6ad2e6fc6	11	8d8e6b10-dc77-4575-bcb6-1c0819ae8a21	0
0f9a60ac-2e65-43fb-9dec-91b561d47042	16	8bbb9abb-41a8-432f-b680-aeff5f4d8b01	0
0fa032fa-6094-4cf6-bbbf-63e16a9967cb	6	936d4f40-96bc-4ca3-8ad3-76c7b99386cb	0
0fb24aa1-ffa1-45fb-83e4-33050925ed92	10	da7380dd-d650-467d-908c-b9d3c3f2069a	0
0fea753b-c4f8-47d5-9c26-52b09615014d	19	f9c01106-7f48-418c-849c-c09dcc9de9f1	0
1019f30f-77f7-4b62-9e81-9ab98f54373c	15	0dcff675-83b8-4ba1-86c7-f5dbb4be08f4	0
101b8a20-7c5d-4af5-bc0d-1f500ab230e0	1	b60ec395-58b0-447f-a221-795000334298	0
101d1b02-c606-47be-bfdc-7a7a94d21bc1	5	1885677b-bd21-4921-ac85-889e8b53adb7	0
10287928-e8fb-49e6-bdb3-a5e32de18ec1	3	e77e3d32-27ca-4464-86c0-83db44f76286	0
102fa643-4676-40cb-9288-199bc83e4112	19	936d4f40-96bc-4ca3-8ad3-76c7b99386cb	0
104800f2-43c3-4b7f-bbde-b2ddd9c26b83	20	5a8e5b51-1978-4613-8d94-a07c42f6ba41	0
1082b5d8-80f0-4d3a-b4aa-2ecbc66a38b0	18	b46860d6-5f8e-4600-9480-c0826784829d	0
10a075c6-6a14-4e95-9392-3f9cc3dc906a	2	540fd5d2-a9a0-4f07-a9e6-8f97e9708019	0
10a3a95b-9c51-4ade-9cdf-bf933785db30	5	2443652b-9ad3-4325-9f1d-df63a39359a8	0
10e63675-c034-47b8-993f-178b940031fd	17	1aadf1ea-80d3-45d9-ae6d-cf881eeca900	0
11072108-92c3-4401-9935-e78edb0e9767	4	9cdf1dbe-ae9f-4c05-ad4f-4e9687694e2f	0
1107f8ae-abeb-4608-9352-198cf221feaf	14	f0234c69-6dad-410a-8ed2-d0e60853500d	0
1121a8b8-30dd-46c5-af47-984ee4ff72d1	6	60997502-9ab2-4754-a290-c2eb9861e573	0
11298dc5-523e-4b4c-8a6e-19f22160f044	19	8d8e6b10-dc77-4575-bcb6-1c0819ae8a21	0
1148bd5b-7f80-4ea9-adf7-8e9aff55cb01	12	8918cf13-cb67-4d66-a58c-c531e9941013	0
116689b2-b5d4-41eb-9503-4a911a22f0f6	18	2e8d4554-415e-4a33-a061-643dd099362e	0
1184dd10-3c4c-4b27-916b-47df2e473c24	15	80c5243d-ecc9-4722-852c-32d329013698	0
119edb2c-1ed8-45a5-b2bb-55ba9a6b3bbe	10	fd022496-d26d-47c4-8825-8ceb03e0ff2d	0
11deb8f0-1e6d-48db-a21b-0ea4340a33d1	8	b557061d-a01a-4929-8a6d-db2382f16bd4	0
11e24c58-4981-4944-8607-3365f2d5a8b7	8	31caa6ff-994b-4c20-86f0-6978cc162fb6	0
11eb4045-cd1c-4fe6-bd3c-877707d2ed5b	16	8ec491f8-f9b4-41a3-ab2c-84074fb2e240	0
11eba99c-5425-4ed2-8557-dc1cb4f0b0b1	5	12ce7c64-5509-45c6-abe5-69f8d7b8449d	0
11ef2a41-b63c-4077-b2ee-865ea8e69804	15	0923049c-5fa4-42bd-9a85-76d7def2743b	0
11fcb706-4ce8-42f7-90f3-154ab38d58ca	17	0e18c9fb-9e24-4bf6-a677-33e9b3d7cb48	0
120a0a15-50a9-4063-b34e-7dcf69d4d6f1	15	22cbda8a-5e21-4c9e-abb7-a082cd908599	0
121144cd-0564-47d7-ab5e-248ed57a48d5	15	2f015c9f-0c0e-4bd6-9c81-66dfa0a0ba5f	0
12285182-26e5-47e4-a290-132c543d74c7	18	ac4bd1c2-65d1-4f4f-82f0-a597151b7af5	0
122e37a8-054d-474d-aaed-fcf7efbd41c2	2	0dcff675-83b8-4ba1-86c7-f5dbb4be08f4	0
1258b035-0d2a-42a4-a132-535260a2771c	10	3e22e2ab-52f1-4f1a-a097-dc47e68307dd	0
12599bed-5498-406f-a245-69d1ad7c2f7e	18	4be9b62d-8c95-44d6-9664-dd6e35e33b2b	0
125fe60f-5eec-490e-aeb7-5e66d3a023c9	10	08c1618f-450e-4356-968d-e37bc9c2ad89	0
1275a138-7f12-4c2b-9516-c33881011025	18	915874b7-7a5b-4e2d-b81b-13e437d4ccf5	0
127e62d3-e8ad-43c5-86b1-73154855a042	4	12ce7c64-5509-45c6-abe5-69f8d7b8449d	0
1296b870-cad4-4489-8bd5-a49d054dc423	13	0e18c9fb-9e24-4bf6-a677-33e9b3d7cb48	0
12a5ab26-bba6-4e7f-945e-846a0f18bd0e	13	d62499cf-f09a-47ec-9400-8e0951ee767c	0
12bcd286-d620-4942-b254-b90f96536ad5	18	df8bca11-d731-4cb0-b1a8-827f56c4983b	0
12cfeb6f-60a4-4a81-9032-c2346b0db877	3	a9b6a368-3c0f-4c9e-9ce6-bb6bce31aabc	0
1307d33f-1324-47fe-8a41-9b5f122edd47	6	516b89aa-7f1f-4fdb-b4ef-b1d8ed80e09d	0
132fab3e-cae1-4b58-9469-d826d47401cb	14	2e8d4554-415e-4a33-a061-643dd099362e	0
132ffb8a-d513-4b98-8fcd-00af5c7b0bdb	7	ac4bd1c2-65d1-4f4f-82f0-a597151b7af5	0
1341a4a0-869c-47fa-acc7-b2cf9800c937	15	a166685a-83e8-4721-834e-97b7027446d9	0
13455442-399e-4618-8422-d96e103f878f	10	9cdf1dbe-ae9f-4c05-ad4f-4e9687694e2f	0
134980cb-8cfa-478c-b401-f0cf765f9d53	4	d277befb-ecaf-4121-ac3c-d2886932cb26	0
1354943b-41ce-4b3d-9ee1-05711c1a8ccb	3	402e50c3-85bc-49c5-8a8e-399f3853b97c	0
137e2865-9196-412d-8853-c408c5e027f6	4	5a8e5b51-1978-4613-8d94-a07c42f6ba41	0
13a285aa-7a57-4794-896a-cb9b28e46000	5	00312946-6493-4d6e-a981-8f33efa98913	0
13b52e06-656f-4e0e-b2ad-f5403c13ac07	6	e9c5c4e1-875a-4803-8579-89f5fd64e7e1	0
13b92b4a-f685-4bc7-9a1e-d01ad816ade9	3	12ce7c64-5509-45c6-abe5-69f8d7b8449d	0
13d50350-e66b-43f0-b777-06cccc222e4c	20	2fb39236-7319-4789-9473-e9da599a6885	0
13e1ce2f-9018-4c38-bc2e-00920f96c9f7	7	12ce7c64-5509-45c6-abe5-69f8d7b8449d	0
13e7af57-2182-408d-9fde-620a920d7717	1	dd85f313-4bf4-4ee5-95ca-59cc66adc962	0
13f0984e-65f7-40f0-95ce-2c647b8ebff2	11	0e18c9fb-9e24-4bf6-a677-33e9b3d7cb48	0
14082fff-8315-4c32-a9af-760b7827a956	20	402e50c3-85bc-49c5-8a8e-399f3853b97c	0
144568d9-48a2-4a21-8018-f494cb62e9e4	7	1885677b-bd21-4921-ac85-889e8b53adb7	0
145eb679-1c9e-4016-bfaa-bdc655ee3663	19	8ec491f8-f9b4-41a3-ab2c-84074fb2e240	0
148ce6cf-fdac-4a33-86ce-5403f0f5bbb7	7	2ac90088-6928-4890-9f23-3b48a874ecb4	0
149500f5-327e-4a9b-8ef8-8ee9d2b833c2	5	de6fff4b-d435-48ef-9d2c-76e9378a40c6	0
14a2a835-2a70-4e83-ac05-986779e85e43	11	a5f58a55-fda4-4b73-9412-5baaeaa00a8d	0
14a6e8c6-d16f-4d03-a541-3b38cf2e5340	17	e5dea2c4-73ab-4d26-87b8-140128d6f591	0
14f7c228-b034-4d98-82c6-c3009f1fc4d7	8	01bd3760-da38-430e-8866-e3ee13c5c5aa	0
14fd0d7c-2839-4375-ac44-899c07461aab	1	54df9f1d-826a-4191-a166-8e0d03d158dc	0
150e2ffe-12c1-434a-b90d-c4e18dc691d2	19	65e0ba15-0087-47f4-b6ed-739ea2ca14fc	0
15139fe9-bd48-48c3-8c64-6456359bef82	4	dae5b754-809e-4fb5-8028-7261535633d4	0
15726547-7aef-4e90-9d34-adff7d692f79	13	6da73a11-4234-4f17-b783-e2655160be10	0
157b8385-7dd9-4926-95bd-6a2164ee4fce	4	402e50c3-85bc-49c5-8a8e-399f3853b97c	0
15a37a64-59bd-4fe9-b074-3829fc9976ab	2	e71cc8b6-75a4-44d7-a4a7-8d60d5621ec0	0
15af099b-98fd-41a8-a5ba-8854b12cb039	9	fcf70eba-900c-4f53-984a-d773889f4469	0
15c6d488-79e1-42b2-b3a0-419236fc4553	3	773d0aa0-3dde-4c0a-8a07-213c8a8d149d	0
16087554-1411-425a-a7b1-2719407200ad	3	1f7327ef-00f7-42ee-b900-0402a1e82bb3	0
163ebc68-7cda-4bb1-bf93-5a5fce1803af	9	8bbb9abb-41a8-432f-b680-aeff5f4d8b01	0
164ede48-64b0-4cdf-9385-e98540625826	18	d41eed41-efc5-4102-b44e-3bc8e40e86e1	0
